"created_on","provincia","partido","rooms","surface_total","surface_covered","price","currency","title","property_type","operation_type","lat","lon"
"202106","GBA","Lanús",5,350,300,350000,"USD","HERMOSA CASA C/PILETA CLIMATIZADA Y QUINCHO","Casa","Venta",-34.6990389,-58.3913623
"202106","GBA","Moreno",5,265,265,140000,"USD","Venta casa Paso del rey Apta Credito","Casa","Venta",-34.6498056167,-58.7511646375
"202106","CABA","Comuna 13",5,616,460,1280000,"USD","VENTA - CASA 5 AMB., COCHERA, PARQUE - BELGRANO R","Casa","Venta",-34.5740991,-58.4682752
"202106","GBA","La Plata",5,147,128,220000,"USD","CASA EN VENTA  EL QUIMILAR 2/3 DORMITORIOS","Casa","Venta",-34.857059306,-58.0566501617
"202106","GBA","Cañuelas",5,251,248,295000,"USD","Venta Casa Cañuelas Club de Campo La Taquara","Casa","Venta",-35.0296449553,-58.751707077
"202106","GBA","Presidente Perón",5,1250,200,70000,"ARS","Hermoso Chalet en Barrio Parque Las Naciones, Guernica","Casa","Alquiler",-34.9305276808,-58.3845886762
"202106","GBA","General San Martín",5,250,180,80000,"ARS","excelente dpto 5 ambientes de categoria unico en villa Ballester","Departamento","Alquiler",-34.5466396,-58.5579975
"202106","CABA","Comuna 5",5,152,125,265000,"USD","PH - Boedo","PH","Venta",-34.6270488,-58.4162526
"202106","GBA","Pilar",5,227,227,285000,"USD","Casa - Bermudas","Casa","Venta",-34.4261076,-58.78049
"202106","GBA","Tigre",5,171,70,290000,"USD","Venta de Casa en General Pacheco Centro","Casa","Venta",-34.4529709,-58.6429866
"202106","GBA","Tigre",5,313,313,650000,"USD","Casa - Laguna Del Sol","Casa","Venta",-34.465162,-58.6067474
"202106","CABA","Comuna 13",5,435,435,1950000,"USD","EXCLUSIVA CASA DE REVISTA EN EL CORAZON DE BELGRANO R - 435 m2 - 2 coch - 5 amb","Casa","Venta",-34.5708876,-58.4668689
"202106","CABA","Comuna 14",5,470,470,1600000,"USD","HERMOSA CASA PASAJE MALASIA - BELGRANO - 470 m2 - 2 coch. - JARDIN - PILETA","Casa","Venta",-34.5695503,-58.4392393
"202106","CABA","Comuna 11",5,259,150,450000,"USD","Venta Casa - 3 dorm. Escritorio, Garage y Jardín-Floresta","Casa","Venta",-34.6257627,-58.4840018
"202106","GBA","La Plata",5,330,280,400000,"USD","Casa venta 3 dormitorios 3 baños 2 cocheras pileta Terreno 800 mts 2 totales - Manuel B Gonnet","Casa","Venta",-34.9008192306,-58.0283735542
"202106","GBA","La Plata",5,330,330,260000,"USD","Casa en venta de  3 dormitorios 3 baños 400mts2 totales - La Plata","Casa","Venta",-34.9391424877,-57.9616981577
"202106","GBA","La Plata",5,150,150,170000,"USD","Casa venta 3 dormitorios 2 baños 300mts2 totales - Manuel B Gonnet","Casa","Venta",-34.8952398509,-58.0309148757
"202106","GBA","La Matanza",5,692,243,210000,"USD","Casa - Ciudad Evita","Casa","Venta",-34.7197022,-58.5308595
"202106","GBA","San Fernando",5,187,187,450000,"USD","Casa en venta en Punta Chica - San Isidro","Casa","Venta",-34.4496,-58.524
"202106","GBA","Vicente López",5,250,250,420000,"USD","Casa en venta en La Lucila - Olivos - Vicente Lopez","Casa","Venta",-34.4987,-58.4887803
"202106","CABA","Comuna 14",5,150,141,339000,"USD","U$S 339.000 - 5 amb - Palermo - Santa Fe 3300 (MiF)","Departamento","Venta",-34.5874639475,-58.4123052634
"202106","GBA","General San Martín",5,389,185,275000,"USD","VENTA PH 5 AMBIENTES CON PILETA EN SAN MARTIN","PH","Venta",-34.57768,-58.544168
"202106","GBA","San Isidro",5,210,175,300000,"USD","CASA VENTA BECCAR 4 AMBIENTES GARAGE JARDIN PILETA","Casa","Venta",-34.4598174,-58.5308849
"202106","CABA","Comuna 11",5,138,112,210000,"USD","Departamento 4 amb + depend, PATIO PARILLA, BALCÓN","Departamento","Venta",-34.602667,-58.491334
"202106","CABA","Comuna 15",5,517,357,780000,"USD","CASA 5 AMBIENTES DEPENDENCIA PARQUE 6 COCHERAS","Casa","Venta",-34.5965175056,-58.5004091264
"202106","GBA","Merlo",5,174,150,210000,"USD","Casa 5 ambientes Reciclada cochera pileta Merlo","Casa","Venta",-34.6685004,-58.7282483
"202106","GBA","La Matanza",5,212,170,173000,"USD","VENTA PH LOMAS DEL MIRADOR","PH","Venta",-34.6563368,-58.5352512
"202106","GBA","La Plata",5,300,80,68000,"USD","Casa a reciclar en venta en Los Hornos","Casa","Venta",-34.9707859043,-57.984104724
"202106","GBA","San Isidro",5,345,303,509900,"USD","CASA EN 2 PLANTAS EN VENTA 5 AMB con PILETA-JARDIN","Casa","Venta",-34.5117306,-58.5299547
"202106","GBA","San Vicente",5,187,142,198500,"USD","Casa 6 amb Venta Fincas De San Vicente c/piscina","Casa","Venta",-35.0382190196,-58.4438323975
"202106","CABA","Comuna 1",5,152,130,110000,"ARS","Excelente Semipiso muy luminoso","Departamento","Alquiler",-34.5941912,-58.3800706
"202106","CABA","Comuna 1",5,253,188,1850000,"USD","VENTA 5 AMBIENTES PUERTO MADERO!","Departamento","Venta",-34.619907,-58.359207
"202106","GBA","Tigre",6,730,407,790000,"USD","MODERNA CASA A LA LAGUNA EN LOS LAGOS NORDELTA EN VENTA","Casa","Venta",-34.4028060982,-58.6616237127
"202106","GBA","Tigre",6,310,255,420000,"USD","Lindisima casa en  Santa Clara Villanueva","Casa","Venta",-34.3907019,-58.7129619
"202106","GBA","Tigre",6,200,175,335000,"USD","Casa en Venta - Barrio Talar Chico - Tigre","Casa","Venta",-34.4696369,-58.624501
"202106","GBA","La Plata",6,220,220,320000,"USD","Excelente casa antigua  4 dorm. s/10 x 30 - 63 e7 y 8 - La Plata","Casa","Venta",-34.9240663362,-57.9388028216
"202106","CABA","Comuna 14",6,400,400,2200000,"USD","le parc démaria 4550 OPORTUNIDAD","Departamento","Venta",-34.5748645,-58.4213113
"202106","CABA","Comuna 3",6,234,209,350000,"USD","Departamento - Congreso","Departamento","Venta",-34.6098129,-58.3949846
"202106","CABA","Comuna 12",6,210,180,349000,"USD","Casa de 6 amb. c/patio y terraza - Villa Urquiza","Casa","Venta",-34.5819204243,-58.4897518158
"202106","GBA","Pilar",6,270,240,479000,"USD","ESPECTACULAR Casa al Polo, Los Lagartos, Pilar","Casa","Venta",-34.430417,-58.826466
"202106","GBA","Lanús",7,335,250,320000,"USD","EXCTE CASA 7 AMB A NUEVO.C/PARQUE PILETA Y GGE","Casa","Venta",-34.702318,-58.400252
"202106","CABA","Comuna 14",7,240,165,650000,"USD","Casa - Palermo Soho","Casa","Venta",-34.586182,-58.424139
"202106","GBA","La Plata",7,191,191,129500,"USD","Venta Casa City Bell - Barrio Savoia","Casa","Venta",-34.857207211,-58.0407500267
"202106","GBA","La Plata",7,110,110,190000,"USD","Casa en Venta duplex.3 dormi,parrilla,pileta.CBell","Casa","Venta",-34.8833111,-58.0672648
"202106","GBA","San Isidro",7,480,480,550000,"USD","PERMUTA.CASA 7 amb con pileta y quincho. Martinez","Casa","Venta",-34.4839545,-58.4998353
"202106","GBA","San Fernando",8,430,430,980000,"USD","Excelente Casa - Rincon Del Arca- la mejor!  hiper moderna, reciclada totalmente en  2012","Casa","Venta",-34.4424485,-58.540503
"202106","GBA","Florencio Varela",8,2552,180,65000,"ARS","Calle 1376 N° 1892. Florencio Varela. Casa Quinta Muy Linda!","Casa","Alquiler",-34.7965806,-58.276012
"202106","CABA","Comuna 10",8,221,221,190000,"USD","Casa lote propio. Vivienda y taller costura.","Casa","Venta",-34.642671,-58.493854
"202106","GBA","Merlo",10,300,250,220000,"USD","Venta Casa Padua zona Residencial Acepta Permuta","Casa","Venta",-34.673506,-58.710616
"202105","GBA","Tigre",2,52,49,149900,"USD","VIVÍ lo mejor de TIGRE. Luz y Confort.","Departamento","Venta",-34.4333141,-58.585906
"202105","GBA","Tigre",2,55,52,158400,"USD","VIVÍ lo mejor de TIGRE. Diseño y Luminosidad.","Departamento","Venta",-34.4333141,-58.585906
"202105","GBA","Tigre",2,52,49,149900,"USD","Vivi lo mejor de TIGRE, Sensacional Vista, Luminos","Departamento","Venta",-34.4333141,-58.585906
"202105","CABA","Comuna 13",2,101,70,279000,"USD","Depto Terraza propia , jacuzzi y parrilla,Vistas  ","Departamento","Venta",-34.5592573,-58.4660162
"202105","GBA","La Plata",2,41,41,60000,"USD","Departamento a estrenar de 1 dormitorio al frente","Departamento","Venta",-34.9038977,-57.9669454
"202105","CABA","Comuna 15",2,43,41,79900,"USD","Departamento de 2 ambientes en Venta en Villa crespo","Departamento","Venta",-34.5985972595,-58.4311367228
"202105","CABA","Comuna 15",2,66,48,120000,"USD","VENTA DOS AMBIENTES C/PATIOS, PQUE.CENTENARIO","Departamento","Venta",-34.6058516,-58.4397207
"202105","CABA","Comuna 13",2,42,42,23800,"ARS","Departamento - Nuñez","Departamento","Alquiler",-34.5488261,-58.4694042
"202105","GBA","Almirante Brown",5,200,130,195000,"USD","Importante Vivienda / Comercial - Adrogué - Múltiples destinos. SE TOMA PERMUTA.","Casa","Venta",-34.8016067,-58.3760041
"202105","GBA","La Plata",2,35,35,42000,"USD","DEPARTAMENTO PH 1 DORMITORIO al FRENTE LA PLATA","PH","Venta",-34.920194039,-57.9619789124
"202105","GBA","La Plata",2,42,40,49000,"USD","Departamento - La Plata","Departamento","Venta",-34.8955059,-57.9551459
"202105","CABA","Comuna 13",2,55,48,139000,"USD","Departamento - Belgrano - Corredor Libertador","Departamento","Venta",-34.5538593,-58.4501114
"202105","GBA","San Fernando",2,50,45,32000,"ARS","Departamento - San Fernando","Departamento","Alquiler",-34.4386974754,-58.5612903206
"202105","CABA","Comuna 12",2,45,42,35000,"ARS","Departamento 2 Ambientes con Balcón APTO PROFESIONAL","Departamento","Alquiler",-34.5766321,-58.4864107
"202105","GBA","La Plata",2,35,35,17000,"ARS","Departamento - La Plata","Departamento","Alquiler",-34.9207059296,-57.9339104724
"202105","GBA","Lanús",2,55,54,28000,"ARS","2 amb - PH - Sin Expensas","PH","Alquiler",-34.7299985,-58.4002845
"202105","CABA","Comuna 14",2,51,40,85000,"USD","Malabia 1600  y Honduras - 2 amb -  Planta Baja con Patio","PH","Venta",-34.5907155,-58.4266993
"202105","GBA","Pilar",2,107,58,90000,"USD","Casa en venta en Cañada Village, Pilar","Casa","Venta",-34.4529846,-58.9374371
"202105","GBA","Pilar",2,70,50,115000,"USD","Departamento de 2 ambientes con Terraza y Parrilla - La Madrugada - Pilar","Departamento","Venta",-34.4283476,-58.8402479
"202105","GBA","Tigre",2,73,57,174000,"USD","Divino departamento en venta, 2 ambientes -  Santa Barbara, Pradera","Departamento","Venta",-34.425087,-58.5796585
"202105","GBA","Tigre",1,53,53,96000,"ARS","Departamento en venta - Bahia Grande - Nordelta","Departamento","Alquiler",-34.3964627223,-58.6469861017
"202105","GBA","Ezeiza",2,60,60,80000,"USD","DEPTO TIPO CASA 2 1/2 CON PARQUE Y PILETA","Departamento","Venta",-34.8717389,-58.5324402
"202105","CABA","Comuna 7",2,42,42,28000,"ARS","2 AMB EXCELENTE UBICACION - 42 m2","Departamento","Alquiler",-34.629292,-58.4578779
"202105","GBA","Lanús",2,50,45,88000,"USD","Departamento - Lanús Este","Departamento","Venta",-34.7081955,-58.3837951
"202105","GBA","Lanús",2,34,30,48000,"USD","Oportunidad Dúplex 2 ambientes de pozo con patio y parrilla - Remedios De Escalada","Departamento","Venta",-34.7324977,-58.3992876
"202105","CABA","Comuna 12",2,66,66,138000,"USD","Departamento a ESTRENAR de 60 m² de dos amb.- Con balcon y parrilla","Departamento","Venta",-34.5463907428,-58.4779284
"202105","CABA","Comuna 5",2,50,41,115000,"USD","2 amb a estrenar en Edificio sustentable con, dos terrazas verdes con jardin","Departamento","Venta",-34.6001613,-58.4223071
"202105","CABA","Comuna 5",2,54,50,30000,"ARS","Departamento - Almagro","Departamento","Alquiler",-34.6119918,-58.4225859
"202105","CABA","Comuna 5",2,33,31,68500,"USD","Departamento en venta 2 amb. - Almagro","Departamento","Venta",-34.6070318,-58.416738
"202105","CABA","Comuna 12",2,38,38,115000,"USD","Departamento - Coghlan","Departamento","Venta",-34.5636279,-58.474417
"202105","CABA","Comuna 14",1,36,33,35000,"ARS","Fitz Roy 1900","Departamento","Alquiler",-34.5818247,-58.4339894
"202105","CABA","Comuna 14",2,43,41,115000,"USD","Departamento en Venta 2 ambientes Luminoso en Palermo Soho","Departamento","Venta",-34.5894151,-58.4218324
"202105","CABA","Comuna 14",1,32,23,85000,"USD","Departamento - Las Cañitas","Departamento","Venta",-34.571179,-58.431863
"202105","CABA","Comuna 14",2,70,55,155000,"USD","Departamento 2 ambientes con patio y balcón - Palermo Hollywood","Departamento","Venta",-34.5790124,-58.4359291
"202105","CABA","Comuna 14",2,51,40,85000,"USD","Malabia 1600  y Honduras - 2 amb -  Planta Baja con Patio","Departamento","Venta",-34.5907155,-58.4266993
"202105","CABA","Comuna 14",2,38,38,32000,"ARS","Departamento - Belgrano","Departamento","Alquiler",-34.5677578,-58.4330244
"202105","CABA","Comuna 13",2,45,45,50000,"ARS","Departamento - Belgrano","Departamento","Alquiler",-34.5674764,-58.4564212
"202105","GBA","La Plata",1,34,30,37000,"USD","Departamento - La Plata","Departamento","Venta",-34.9139319169,-57.978435142
"202105","GBA","La Plata",2,45,45,21500,"ARS","Departamento - La Plata","Departamento","Alquiler",-34.8950916,-57.9624969
"202105","CABA","Comuna 2",2,77,60,175000,"USD","Venta departamento 2 ambientes Recoleta con Parrilla cochera fija y baulera","Departamento","Venta",-34.5894274,-58.4067793
"202105","CABA","Comuna 2",1,22,22,50000,"ARS","Departamento - Recoleta","Departamento","Alquiler",-34.5889374,-58.3897823
"202105","CABA","Comuna 2",2,33,33,90000,"USD","Departamento - Recoleta","Departamento","Venta",-34.5913654,-58.3945796
"202105","CABA","Comuna 12",2,42,39,35000,"ARS","Depto-Saavedra 2ambientes balcon a la calle amplio y luminoso-2c/Av.Cramer","Departamento","Alquiler",-34.5448691882,-58.4782948433
"202105","CABA","Comuna 12",2,47,44,139000,"USD","Departamento - Saavedra","Departamento","Venta",-34.546991,-58.4785532
"202105","CABA","Comuna 2",1,25,25,46000,"USD","Departamento monoambiente en venta - Balvanera","Departamento","Venta",-34.5998052,-58.4059597
"202105","CABA","Comuna 3",1,21,21,47500,"USD","Departamento monoambiente en venta - Balvanera","Departamento","Venta",-34.6036081,-58.4063446
"202105","CABA","Comuna 6",2,58,51,243000,"USD","Departamento - Caballito","Departamento","Venta",-34.6288839,-58.4532276
"202105","CABA","Comuna 6",2,44,40,120000,"USD","Otamendi 300 - 2 Ambientes c/ balcón - Caballito","Departamento","Venta",-34.612507,-58.4328678
"202105","CABA","Comuna 6",2,60,40,125000,"USD","VENTA DEPARTAMENTO 2 AMBIENTES BALCON COCHERA CABALLITO GRAN VISTA","Departamento","Venta",-34.6213173,-58.4465547
"202105","CABA","Comuna 5",2,34,34,69900,"USD","Vivienda dos ambientes apta para uso profesional OPORTUNIDAD","Departamento","Venta",-34.6184491,-58.4286787
"202105","CABA","Comuna 6",2,58,51,24300,"USD","Departamento - Caballito","Departamento","Venta",-34.6288839,-58.4532276
"202105","CABA","Comuna 6",2,43,43,73000,"USD","2 AMBIENTES EN PLENO CABALLITO | AV. AVELLANEDA Y GARCIA LORCA","Departamento","Venta",-34.6166887,-58.4458894
"202105","CABA","Comuna 1",2,48,48,125000,"USD","Hermoso Departamento de Dos Ambientes en Excelente Edificio del año 1900 | Monserrat | CABA","Departamento","Venta",-34.6104690019,-58.3848359307
"202105","CABA","Comuna 13",2,34,34,65000,"USD","Giribone 800- Colegiales- OPORTUNIDAD! 2 amb muy luminoso! Reciclado!","Departamento","Venta",-34.5803336,-58.4552614
"202105","GBA","La Matanza",2,49,33,12000,"ARS","DEPARTAMENTO EN ALQUILER EN VIRREY DEL PINO","Departamento","Alquiler",-34.8343792789,-58.6480718764
"202105","GBA","San Isidro",2,38,38,120000,"USD","Departamento en venta - Martinez - San Isidro","Departamento","Venta",-34.483434,-58.4983197
"202105","GBA","San Miguel",2,40,40,25000,"ARS","Departamento - San Miguel","Departamento","Alquiler",-34.5497965,-58.7201634
"202105","GBA","Berazategui",2,48,42,66000,"USD","Departamento de pozo - 2 Ambientes en Berazategui - Aceptamos BITCOIN","Departamento","Venta",-34.762976,-58.2037851
"202105","CABA","Comuna 15",2,44,39,105000,"USD","Departamento - Parque Chas","Departamento","Venta",-34.5838344,-58.4757217
"202105","CABA","Comuna 1",1,23,23,53000,"USD","Departamento - Microcentro","Departamento","Venta",-34.6031463,-58.3745634
"202105","CABA","Comuna 1",2,43,43,22000,"ARS","2 ambientes amplio y luminoso. Muy buena ubicación","Departamento","Alquiler",-34.6055603,-58.3899476
"202105","CABA","Comuna 1",1,34,34,18000,"ARS","Ambiente apto profesional, cómodo y en excelente estado","Departamento","Alquiler",-34.6055603,-58.3899476
"202105","CABA","Comuna 1",1,34,34,60000,"USD","Ambiente apto profesional, cómodo y en excelente estado","Departamento","Venta",-34.6055603,-58.3899476
"202105","CABA","Comuna 1",1,42,42,24000,"ARS","MONOAMBIENTE ÚNICO en ALQUILER en CONSITUCIÓN","Departamento","Alquiler",-34.620023,-58.387211
"202105","CABA","Comuna 12",2,60,48,180000,"USD","Excelente 2 amb. a estrenar en el Tercer Piso. Muy luminoso! Apto Profesional","Departamento","Venta",-34.5652921,-58.4812435
"202105","GBA","Vicente López",2,60,50,250000,"USD","Departamento - Vicente López","Departamento","Venta",-34.5130412,-58.4749073
"202105","GBA","Almirante Brown",2,47,42,129000,"USD","Departamento - Adrogue","Departamento","Venta",-34.7988161288,-58.3946540122
"202105","GBA","Almirante Brown",2,91,52,170000,"USD","Departamento 2 Ambientes, Adrogue","Departamento","Venta",-34.7978746,-58.39524
"202105","GBA","Lomas de Zamora",2,42,39,108000,"USD","Departamento - Lomas de Zamora Oeste","Departamento","Venta",-34.762494,-58.4056479
"202105","CABA","Comuna 7",2,36,36,82000,"USD","Departamento - Parque Chacabuco","Departamento","Venta",-34.6339114,-58.4462717
"202105","GBA","General San Martín",2,42,39,75000,"USD","Muy lindo 2 ambientes a contra Frente en el Centro de San Martin","Departamento","Venta",-34.5775435,-58.5344306
"202105","GBA","General San Martín",1,25,25,17000,"ARS","Departamento - San Andres","Departamento","Alquiler",-34.5721961654,-58.5510774562
"202105","GBA","Ezeiza",2,42,40,15000,"ARS","DEPARTAMENTO EN ALQUILER CANNING EZEIZA","Departamento","Alquiler",-34.8465222,-58.5108011
"202105","GBA","José C. Paz",3,100,100,60000,"USD","Ideal inversor Venta 5 Departamentos + Terreno","Casa","Venta",-34.5286920943,-58.7852025032
"202105","GBA","Pilar",2,56,50,86500,"USD","VENTA DEPARTAMENTO EN DÚPLEX - JARDÍNES DE SARAVI","Departamento","Venta",-34.4449194,-58.8427571
"202105","CABA","Comuna 14",2,42,42,113000,"USD","VENTA DEPARTAMENTO 2 AMBIENTES PALERMO","Departamento","Venta",-34.596516,-58.419246
"202105","CABA","Comuna 12",1,55,42,99000,"USD","VENTA DEPARTAMENTO MONOAMBIENTE SAAVEDRA","Departamento","Venta",-34.546914,-58.478838
"202105","CABA","Comuna 6",2,46,41,115000,"USD","VENTA DEPARTAMENTO 2 AMBIENTES PARQUE CENTENARIO","Departamento","Venta",-34.609846,-58.434949
"202105","GBA","Lomas de Zamora",2,50,47,89900,"USD","Venta o Permuta Dpto 2 amb a estrenar -Temperley","Departamento","Venta",-34.7678337,-58.3792534
"202105","GBA","Lanús",2,47,42,110000,"USD","VENTA 2 AMBIENTES AMPLIO CON BALCON EN LANUSITA","Departamento","Venta",-34.6998132,-58.3972424
"202105","GBA","Lanús",2,45,42,99900,"USD","DEPARTAMENTO DOS AMBIENTES LANUS ESTE","Departamento","Venta",-34.7037528997,-58.3840942383
"202105","GBA","Lanús",2,47,46,80000,"USD","VENTA DEPTO 2 AMBIENTES LANÚS - APTO PROFESIONAL","Departamento","Venta",-34.6991638708,-58.3909727146
"202105","GBA","Lanús",2,40,38,65000,"USD","Venta - Dpto 2 ambientes con cochera - Escalada","Departamento","Venta",-34.7226877,-58.3957701
"202105","GBA","Morón",2,95,57,220000,"USD","Departamento de dos ambientes en venta, Moron Sur - Con cochera - terraza - piscina - parrilla","Departamento","Venta",-34.6558347,-58.6201533
"202105","CABA","Comuna 14",2,38,38,51000,"ARS","Alquiler Depto 2 Amb Palermo Amueblado","Departamento","Alquiler",-34.5887878,-58.4183521
"202105","GBA","San Isidro",2,42,42,108000,"USD","Venta Depto 2 Amb en San Isidro Centro con SUM","Departamento","Venta",-34.472704,-58.516391
"202105","GBA","La Plata",4,149,124,77000,"USD","CASA EN VENTA 2 DORMITORIOS LA PLATA","Casa","Venta",-34.9484444,-57.9866224
"202105","GBA","La Plata",4,450,136,154000,"USD","5 entre 51 y 52. Casa en venta, Villa Elisa.-","Casa","Venta",-34.8490081223,-58.0883556512
"202105","GBA","Tigre",3,60,57,159000,"USD","VIVÍ lo mejor de TIGRE, Diseño y Luminosidad.","Departamento","Venta",-34.4333141,-58.585906
"202105","GBA","La Plata",3,47,45,67000,"USD","Departamento 2 Dormitorios en Venta en La Plata","Departamento","Venta",-34.9168348272,-57.9366676622
